School Year,District Code,School Code,Cooperative Educational Service Agency,District Name,Overall Accountability Score,Overall Accountability Rating,Lowest Grade in the District,Highest Grade in the District,School Type,District Enrollment,Percent American Indian or Alaskan Native,Percent Asian,Percent Black or African American,Percent Hispanic/Latino,Percent Native Hawaiian or Other Pacific Islander,Percent White,Percent Two or More Races,Percent Students with Disabilities,Percent Economically Disadvantaged,Percent Limited English Proficient,Percent Within District Mobility,Percent Between District Mobility,District Student Achievement Score,District ELA Achievement Score,District Mathematics Achievement Score,District Student Growth Score,District ELA Growth Score,District Mathematics Growth Score,District Closing Gaps Score,District ELA Gap Score,District Mathematics Gap Score,District 4 Year Graduation Gap Score,District 6 Year Graduation Gap Score,District Graduation Gap Score,District On-Track and Postsecondary Readiness Score,District Graduation Rate Score,District Attendance Rate Score,District Third-Grade ELA Achievement Score,District Eighth-Grade Mathematics Achievement Score,District Student Achievement Max Score,District ELA Achievement Max Score,District Mathematics Achievement Max Score,District Student Growth Max Score,District ELA Growth Max Score,District Mathematics Growth Max Score,District Closing Gaps Max Score,District ELA Achievement Gap Max Score,District Mathematics Achievement Gap Max Score,District Graduation Gap Max Score,District On-Track and Postsecondary Readiness Max Score,District Graduation Rate Max Score,District Attendance Rate Max Score,District Third-Grade ELA Achievement Max Score,District Eighth-Grade Mathematics Achievement Max Score,State Student Achievement Score,State ELA Achievement Score,State Mathematics Achievement Score,State Student Growth Score,State ELA Growth Score,State Mathematics Growth Score,State Closing Gaps Score,State ELA Achievement Gaps Score,State Mathematics Achievement Gaps Score,State Graduation Gaps Score,State On-Track and Postsecondary Readiness Score,State Graduation Rate Score,State Attendance Rate Score,State Third-Grade ELA Achievement Score,State Eighth-Grade Mathematics Achievement Score,State Student Achievement Max Score,State ELA Achievement Max Score,State Mathematics Achievement Max Score,State Student Growth Max Score,State ELA Growth Max Score,State Mathematics Growth Max Score,State Closing Gaps Max Score,State ELA Achievement Gaps Max Score,State Mathematics Achievement Gaps Max Score,State 4 Year Graduation Gaps Max Score,State 6 Year Graduation Gaps Max Score,State Graduation Gaps Max Score,State On-Track and Postsecondary Readiness Max Score,State Graduation Rate Max Score,State Attendance Rate Max Score,State Third-Grade ELA Achievement Max Score,State Eighth-Grade Mathematics Achievement Max Score,Student Engagement Indicators Deduction,Absenteeism Rate Deduction,Dropout Rate Deduction,Test Partcipation ELA 2018 All Students,Test Partcipation ELA MULTI-YEAR All Students,Test Partcipation Mathematics 2018 All Students,Test Partcipation Mathematics MULTI-YEAR All Students,Subgroup with lowest test participation rate 2018,Test Partcipation ELA 2018 lowest rate subgroup,Test Partcipation ELA MULTI-YEAR lowest rate subgroup,Test Partcipation Mathematics 2018 lowest rate subgroup,Test Partcipation Mathematics MULTI-YEAR lowest rate subgroup,Score weighting Achievement Priority Area,Score weighting Growth Priority Area,Score weighting Closing Gaps Priority Area,Score weighting Ontrack Priority Area,District Percent Proficient ELA 2014,State Percent Proficient ELA 2014,District Percent Proficient Mathematics 2014,State Percent Proficient Mathematics 2014,District Percent Proficient ELA 2015,State Percent Proficient ELA 2015,District Percent Proficient Mathematics 2015,State Percent Proficient Mathematics 2015,District Percent Proficient ELA 2016,State Percent Proficient ELA 2016,District Percent Proficient Mathematics 2016,State Percent Proficient Mathematics 2016,District Percent Proficient ELA 2017,State Percent Proficient ELA 2017,District Percent Proficient Mathematics 2017,State Percent Proficient Mathematics 2017,District Percent Proficient ELA 2018,State Percent Proficient ELA 2018,District Percent Proficient Mathematics 2018,State Percent Proficient Mathematics 2018,Notes,Notes,Change Outlier Note,Open enrollment note,No Score Note,Grade Band for Comparison,CESA,Locale description,City,Agency type,Charter school indicator,Virtual school indicator
2017-18,2534,  NA,Cooperative Ed Serv Agcy 07,Hilbert,73.5,Exceeds Expectations,K4,12,NA,442,0.50%,0.70%,0.70%,14.50%,0.00%,82.10%,1.60%,12.90%,27.80%,9.50%,0.00%,3.60%,73.9,35.5,38.4,66,29.2,36.8,61.4,34.4,27,NA,NA,NA,91.2,39.4,38.3,5.5,8,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,100%,100%,100%,Lowest Subgroup Rate: Hispanic,100%,100%,100%,100%,29.80%,20.20%,25.00%,25.00%,0.427,0.367,0.66,0.488,0.608,0.521,0.708,0.44,0.579,0.424,0.624,0.41,0.5,0.435,0.578,0.412,0.41,0.415,0.544,0.42,NA,NA,,,NA,K-12,7,Rural,Hilbert,Public school district,N,N
2017-18,2604,  NA,Cooperative Ed Serv Agcy 07,Howard-Suamico,72,Meets Expectations,K4,12,NA,6151,0.90%,2.40%,2.00%,3.00%,0.00%,88.90%,2.90%,11.90%,15.00%,2.30%,0.10%,1.80%,72.5,35.9,36.6,49,22.6,26.4,65.9,18,15.6,13.2,19.1,32.3,88.1,37,37.1,7.4,6.6,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.00%,99.20%,98.90%,99.10%,Lowest Subgroup Rate: Two or More,96.40%,96.70%,96.40%,96.70%,38.30%,11.70%,25.00%,25.00%,0.477,0.367,0.652,0.488,0.616,0.521,0.627,0.44,0.511,0.424,0.586,0.41,0.504,0.435,0.503,0.412,0.482,0.415,0.487,0.42,NA,NA,,,NA,K-12,7,NA,Green Bay,Public school district,N,N
2017-18,2605,  NA,Cooperative Ed Serv Agcy 07,Howards Grove,82.8,Exceeds Expectations,K4,12,NA,885,0.10%,2.00%,1.00%,1.70%,0.00%,93.80%,1.40%,13.00%,13.70%,0.30%,0.00%,1.10%,80.5,40.5,40,73.6,38.7,34.9,80.6,37.9,42.7,NA,NA,NA,92.6,39.7,38.1,8,6.8,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99%,99.50%,99.30%,99.50%,Lowest Subgroup Rate: SwD,94.50%,95.50%,94.50%,95.50%,39.20%,10.80%,25.00%,25.00%,0.421,0.367,0.564,0.488,0.68,0.521,0.598,0.44,0.628,0.424,0.558,0.41,0.498,0.435,0.548,0.412,0.601,0.415,0.647,0.42,NA,NA,,,NA,K-12,7,NA,Howards Grove,Public school district,N,N
2017-18,2814,  NA,Cooperative Ed Serv Agcy 07,Kewaunee,75.1,Exceeds Expectations,K4,12,NA,990,0.80%,0.50%,0.60%,9.10%,0.00%,87.40%,1.60%,14.90%,32.50%,5.20%,0.00%,3.60%,65.4,32.3,33.1,63.2,31.1,32.1,83.5,44.1,39.4,NA,NA,NA,88.1,37,37.7,7,6.4,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.20%,99.50%,99%,99.40%,Lowest Subgroup Rate: SwD,95.10%,96.40%,95.10%,96.40%,26.70%,23.30%,25.00%,25.00%,0.313,0.367,0.445,0.488,0.521,0.521,0.494,0.44,0.386,0.424,0.499,0.41,0.429,0.435,0.454,0.412,0.392,0.415,0.404,0.42,NA,NA,,,NA,K-12,7,NA,Kewaunee,Public school district,N,N
2017-18,2828,  NA,Cooperative Ed Serv Agcy 07,Kiel Area,75.1,Exceeds Expectations,K4,12,NA,"1,247",0.30%,0.80%,0.70%,4.80%,0.00%,90.90%,2.50%,10.70%,17.40%,1.80%,0.20%,1.80%,71.5,36.6,34.9,68,34,34,69.4,15,16.2,13.2,25,38.2,89.9,37.9,37.9,8,6.1,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.80%,99.60%,99.80%,99.60%,Lowest Subgroup Rate: SwD,98.30%,98.10%,98.30%,98.10%,36.70%,13.30%,25.00%,25.00%,0.41,0.367,0.486,0.488,0.628,0.521,0.506,0.44,0.481,0.424,0.47,0.41,0.55,0.435,0.501,0.412,0.511,0.415,0.501,0.42,NA,NA,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: Kiel eSchool.,NA,K-12,7,NA,Kiel,Public school district,N,N
2017-18,2842,  NA,Cooperative Ed Serv Agcy 07,Kohler,86,Significantly Exceeds Expectations,K4,12,NA,712,0.00%,6.60%,0.00%,3.80%,0.00%,86.00%,3.70%,6.50%,0.60%,0.00%,0.00%,2.00%,88.3,44.2,44.1,57.5,26.4,31.1,78.7,39.8,38.9,NA,NA,NA,94.8,40,38,8.7,8.1,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.20%,98.50%,98.20%,98.50%,Lowest Subgroup Rate: White,98.20%,98.40%,98.20%,98.40%,45.00%,5.00%,25.00%,25.00%,0.597,0.367,0.73,0.488,0.79,0.521,0.691,0.44,0.697,0.424,0.655,0.41,0.68,0.435,0.675,0.412,0.627,0.415,0.629,0.42,NA,NA,,,NA,K-12,7,NA,Kohler,Public school district,N,N
2017-18,3220,  NA,Cooperative Ed Serv Agcy 07,Luxemburg-Casco,82.4,Exceeds Expectations,K4,12,NA,"1,899",0.20%,0.20%,0.60%,5.30%,0.00%,93.10%,0.70%,12.70%,15.00%,2.50%,0.00%,1.30%,81.8,40.6,41.2,73.7,37.8,35.9,76.6,18.4,19.7,13.5,25,38.5,93,38.6,39.2,8.3,6.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.40%,99.50%,99.50%,99.60%,Lowest Subgroup Rate: SwD,96.70%,98.30%,97.50%,98.60%,38.30%,11.70%,25.00%,25.00%,0.436,0.367,0.614,0.488,0.678,0.521,0.614,0.44,0.558,0.424,0.565,0.41,0.636,0.435,0.618,0.412,0.574,0.415,0.63,0.42,NA,NA,,,NA,K-12,7,Rural,Luxemburg,Public school district,N,N
2017-18,3290,  NA,Cooperative Ed Serv Agcy 07,Manitowoc,65.7,Meets Expectations,K4,12,NA,"5,044",0.60%,9.30%,3.80%,13.30%,0.00%,67.60%,5.40%,16.30%,40.90%,8.00%,0.50%,4.40%,61.1,31.4,29.7,59.4,29.2,30.2,59.2,16.3,14.3,13.3,15.3,28.6,83.4,35.3,36,6.4,5.7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.70%,98.60%,98.70%,98.60%,Lowest Subgroup Rate: Black,96%,97.40%,97%,97.80%,21.10%,28.90%,25.00%,25.00%,0.324,0.367,0.484,0.488,0.538,0.521,0.467,0.44,0.431,0.424,0.42,0.41,0.408,0.435,0.397,0.412,0.374,0.415,0.343,0.42,NA,NA,,,NA,K-12,7,NA,Manitowoc,Public school district,N,N
2017-18,3661,  NA,Cooperative Ed Serv Agcy 07,Mishicot,72.9,Meets Expectations,K4,12,NA,852,0.60%,0.00%,0.10%,3.10%,0.00%,94.60%,1.60%,15.80%,22.50%,0.60%,0.00%,1.90%,72.6,36.5,36.1,57.5,31.1,26.4,64.6,31.2,33.4,NA,NA,NA,91.8,39.7,38.3,6.7,7.1,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.60%,99.20%,99.30%,99.10%,Lowest Subgroup Rate: SwD,98.40%,97.80%,98.40%,97.80%,33.30%,16.70%,25.00%,25.00%,0.437,0.367,0.553,0.488,0.584,0.521,0.544,0.44,0.522,0.424,0.552,0.41,0.552,0.435,0.534,0.412,0.441,0.415,0.457,0.42,NA,NA,,,NA,K-12,7,Rural,Mishicot,Public school district,N,N
2017-18,3941,  NA,Cooperative Ed Serv Agcy 07,New Holstein,74.2,Exceeds Expectations,K4,12,NA,"1,080",0.00%,0.90%,0.10%,5.90%,0.20%,90.40%,2.50%,14.80%,18.00%,1.50%,0.00%,2.90%,67.5,33.6,33.9,74.6,36.8,37.8,68.4,34.8,33.6,NA,NA,NA,89.6,38.6,38,6.9,6.1,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,99.80%,100%,99.80%,Lowest Subgroup Rate: Hispanic,100%,98.80%,100%,98.80%,36.30%,13.70%,25.00%,25.00%,0.336,0.367,0.425,0.488,0.555,0.521,0.457,0.44,0.437,0.424,0.47,0.41,0.461,0.435,0.452,0.412,0.453,0.415,0.449,0.42,NA,NA,,,NA,K-12,7,Rural,New Holstein,Public school district,N,N
2017-18,4137,  NA,Cooperative Ed Serv Agcy 07,Oostburg,78.3,Exceeds Expectations,K4,12,NA,"1,006",0.10%,1.10%,0.90%,9.30%,0.00%,86.00%,2.60%,8.60%,17.60%,4.10%,0.00%,1.70%,78,40.4,37.6,73.7,37.8,35.9,66.1,33.9,32.2,NA,NA,NA,93.4,39.3,38.5,8.2,7.4,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,95.80%,96.40%,95.80%,96.40%,Lowest Subgroup Rate: SwD,76%,88.50%,76%,88.50%,36.60%,13.40%,25.00%,25.00%,0.463,0.367,0.67,0.488,0.642,0.521,0.525,0.44,0.593,0.424,0.575,0.41,0.553,0.435,0.514,0.412,0.565,0.415,0.546,0.42,NA,NA,,,NA,K-12,7,Rural,Oostburg,Public school district,N,N
2017-18,4473,  NA,Cooperative Ed Serv Agcy 07,Plymouth Joint,66.7,Meets Expectations,K4,12,NA,"2,265",0.40%,1.30%,1.30%,6.20%,0.00%,87.70%,3.20%,11.80%,21.50%,1.30%,0.00%,3.80%,61.4,30.6,30.8,51.8,19.7,32.1,62.1,17.5,14.4,14.1,16.1,30.2,88.1,38.3,37.4,7.1,5.3,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.30%,98.20%,98.40%,98.30%,Lowest Subgroup Rate: SwD,97.40%,95.60%,97.40%,95.60%,34.00%,16.00%,25.00%,25.00%,0.396,0.367,0.544,0.488,0.526,0.521,0.464,0.44,0.392,0.424,0.393,0.41,0.38,0.435,0.377,0.412,0.384,0.415,0.436,0.42,NA,NA,,,NA,K-12,7,NA,Plymouth,Public school district,N,N
2017-18,4613,  NA,Cooperative Ed Serv Agcy 07,Pulaski Community,77.9,Exceeds Expectations,K4,12,NA,"3,706",2.00%,1.10%,0.70%,3.00%,0.00%,90.50%,2.70%,15.00%,18.20%,1.20%,0.20%,2.70%,68.8,33,35.8,70.8,30.2,40.6,82.6,17.6,15,25,25,50,90.2,39.4,36.9,6.5,7.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.30%,99.20%,99.30%,99.20%,Lowest Subgroup Rate: Hispanic,94.10%,97.70%,94.10%,97.70%,36.20%,13.80%,25.00%,25.00%,0.408,0.367,0.608,0.488,0.562,0.521,0.533,0.44,0.423,0.424,0.531,0.41,0.417,0.435,0.457,0.412,0.431,0.415,0.508,0.42,NA,NA,,,NA,K-12,7,NA,Pulaski,Public school district,N,N
2017-18,4641,  NA,Cooperative Ed Serv Agcy 07,Random Lake,75.1,Exceeds Expectations,K4,12,NA,782,0.10%,0.50%,0.90%,7.00%,0.30%,90.30%,0.90%,15.60%,27.60%,3.10%,0.00%,4.10%,70.3,35.5,34.8,72.7,34,38.7,66.7,32.2,34.5,NA,NA,NA,91.1,39.4,38.3,6.3,7.1,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.50%,99.50%,99.50%,99.50%,Lowest Subgroup Rate: SwD,96.80%,97.70%,96.80%,97.70%,29.90%,20.10%,25.00%,25.00%,0.423,0.367,0.496,0.488,0.59,0.521,0.518,0.44,0.461,0.424,0.529,0.41,0.579,0.435,0.526,0.412,0.463,0.415,0.518,0.42,NA,NA,,,NA,K-12,7,Rural,Random Lake,Public school district,N,N
2017-18,4760,  NA,Cooperative Ed Serv Agcy 07,Reedsville,74.4,Exceeds Expectations,K4,12,NA,566,0.40%,0.00%,0.70%,11.80%,0.00%,86.00%,1.10%,14.50%,23.70%,5.70%,0.00%,4.10%,74.4,36.4,38,64.2,22.6,41.6,64.1,28.3,35.8,NA,NA,NA,91.9,37.5,38.2,7.9,8.3,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.90%,99.40%,99.60%,99.60%,Lowest Subgroup Rate: Econ Disadv,96.60%,98.80%,98.90%,99.60%,32.50%,17.50%,25.00%,25.00%,0.467,0.367,0.674,0.488,0.68,0.521,0.559,0.44,0.581,0.424,0.559,0.41,0.512,0.435,0.539,0.412,0.44,0.415,0.527,0.42,NA,NA,,,NA,K-12,7,Rural,Reedsville,Public school district,N,N
2017-18,5130,  NA,Cooperative Ed Serv Agcy 07,Sevastopol,89.2,Significantly Exceeds Expectations,K4,12,NA,602,0.00%,1.30%,0.30%,9.50%,0.00%,88.20%,0.70%,14.60%,24.60%,5.50%,0.00%,2.80%,89.6,44.2,45.4,86.9,42.5,44.4,83.6,42.4,41.2,NA,NA,NA,96.1,40,38.7,7.7,9.7,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.70%,99.90%,99.40%,99.80%,Lowest Subgroup Rate: SwD,100%,100%,97.80%,99.20%,31.90%,18.10%,25.00%,25.00%,0.511,0.367,0.691,0.488,0.752,0.521,0.777,0.44,0.641,0.424,0.701,0.41,0.724,0.435,0.732,0.412,0.605,0.415,0.655,0.42,NA,NA,,,NA,K-12,7,Rural,Sturgeon Bay,Public school district,N,N
2017-18,5138,  NA,Cooperative Ed Serv Agcy 07,Seymour Community,69.6,Meets Expectations,K4,12,NA,"2,219",8.80%,0.40%,0.50%,3.60%,0.00%,80.40%,6.40%,13.50%,28.30%,1.00%,0.00%,2.60%,63,31.9,31.1,68.9,34.9,34,60.8,17.8,16.3,12.8,13.9,26.7,86.8,37.7,37.3,5.7,6.1,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98%,98.80%,98%,98.80%,Lowest Subgroup Rate: SwD,88.80%,93.70%,88.80%,93.70%,29.50%,20.50%,25.00%,25.00%,0.351,0.367,0.518,0.488,0.474,0.521,0.464,0.44,0.436,0.424,0.444,0.41,0.391,0.435,0.386,0.412,0.403,0.415,0.404,0.42,NA,NA,,,NA,K-12,7,NA,Seymour,Public school district,N,N
2017-18,5271,  NA,Cooperative Ed Serv Agcy 07,Sheboygan Area,71.2,Meets Expectations,K4,12,NA,"10,188",0.40%,16.30%,5.10%,18.80%,0.10%,54.80%,4.60%,16.50%,52.10%,16.60%,0.70%,4.30%,58.5,29.9,28.6,66,36.8,29.2,72.1,17.4,16.3,15.2,23.2,38.4,84.7,37.2,36.8,5.8,4.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.60%,98.50%,98.50%,98.50%,Lowest Subgroup Rate: SwD,97.50%,97.60%,97.30%,97.60%,13.60%,36.40%,25.00%,25.00%,0.326,0.367,0.481,0.488,0.458,0.521,0.386,0.44,0.367,0.424,0.367,0.41,0.392,0.435,0.372,0.412,0.373,0.415,0.367,0.42,NA,NA,,,NA,K-12,7,NA,Sheboygan,Public school district,N,N
2017-18,5278,  NA,Cooperative Ed Serv Agcy 07,Sheboygan Falls,73.2,Exceeds Expectations,K4,12,NA,"1,681",0.40%,2.30%,2.10%,5.40%,0.20%,87.20%,2.30%,15.90%,25.60%,2.10%,0.00%,1.50%,64,31.6,32.4,67,33,34,72.3,18,16.2,13.1,25,38.1,90.2,39.2,37.9,6.1,7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.40%,99.40%,99.20%,99.30%,Lowest Subgroup Rate: Asian,100%,100%,91.30%,96.80%,31.30%,18.70%,25.00%,25.00%,0.4,0.367,0.548,0.488,0.507,0.521,0.467,0.44,0.351,0.424,0.44,0.41,0.423,0.435,0.446,0.412,0.413,0.415,0.397,0.42,NA,NA,,,NA,K-12,7,NA,Sheboygan Falls,Public school district,N,N
2017-18,5457,  NA,Cooperative Ed Serv Agcy 07,Southern Door County,75.8,Exceeds Expectations,K4,12,NA,"1,032",0.10%,0.00%,0.50%,5.00%,0.00%,92.20%,2.10%,12.30%,36.20%,2.10%,0.10%,1.70%,69.7,34.3,35.4,73.6,36.8,36.8,71.1,16.3,14.3,15.5,25,40.5,88.8,38.6,37.2,6.6,6.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.40%,99.70%,99.40%,99.70%,Lowest Subgroup Rate: SwD,98.60%,99.50%,98.60%,99.50%,24.20%,25.80%,25.00%,25.00%,0.456,0.367,0.572,0.488,0.559,0.521,0.537,0.44,0.422,0.424,0.498,0.41,0.48,0.435,0.478,0.412,0.442,0.415,0.484,0.42,NA,NA,,,NA,K-12,7,Rural,Brussels,Public school district,N,N
2017-18,5614,  NA,Cooperative Ed Serv Agcy 07,Stockbridge,70.2,Meets Expectations,K4,12,NA,208,0.00%,0.00%,0.00%,1.90%,0.00%,96.20%,1.90%,13.90%,20.70%,0.00%,0.00%,0.50%,65.7,34.9,30.8,58.4,30.2,28.2,63.9,33.6,30.3,NA,NA,NA,90,NA,76,8.5,5.5,100,50,50,100,50,50,100,50,50,NA,100,NA,80,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,100%,100%,100%,Lowest Subgroup Rate: White,100%,100%,100%,100%,34.50%,15.50%,25.00%,25.00%,0.495,0.367,0.429,0.488,0.553,0.521,0.485,0.44,0.479,0.424,0.376,0.41,0.529,0.435,0.433,0.412,0.433,0.415,0.478,0.42,NA,NA,,,NA,K-12,7,Rural,Stockbridge,Public school district,N,N
2017-18,5642,  NA,Cooperative Ed Serv Agcy 07,Sturgeon Bay,79.8,Exceeds Expectations,K4,12,NA,"1,148",0.80%,1.00%,2.80%,9.10%,0.30%,81.40%,4.60%,13.90%,40.90%,2.00%,0.00%,3.00%,73.9,37,36.9,85,46.3,38.7,68.9,36,32.9,NA,NA,NA,89.5,37.3,38.3,6.3,7.6,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.80%,99.20%,98.80%,99.20%,Lowest Subgroup Rate: Hispanic,96.10%,97.10%,96.10%,97.10%,21.10%,28.90%,25.00%,25.00%,0.406,0.367,0.546,0.488,0.589,0.521,0.571,0.44,0.521,0.424,0.542,0.41,0.511,0.435,0.528,0.412,0.52,0.415,0.509,0.42,NA,NA,,,NA,K-12,7,NA,Sturgeon Bay,Public school district,N,N
2017-18,5824,  NA,Cooperative Ed Serv Agcy 07,Two Rivers Public,64.5,Meets Expectations,K4,12,NA,"1,673",0.70%,3.70%,2.20%,7.00%,0.10%,82.20%,4.20%,16.10%,45.50%,2.60%,0.40%,4.90%,61,31.5,29.5,52.7,27.3,25.4,62.4,14.5,16.6,18.6,12.7,31.3,84.3,35.7,36,6.6,6,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.30%,99.10%,99.30%,99.10%,Lowest Subgroup Rate: SwD,97.70%,97.20%,97.70%,97.20%,18.00%,32.00%,25.00%,25.00%,0.365,0.367,0.503,0.488,0.492,0.521,0.436,0.44,0.4,0.424,0.402,0.41,0.423,0.435,0.38,0.412,0.362,0.415,0.342,0.42,NA,NA,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: Lighthouse Learning Academy.,NA,K-12,7,NA,Two Rivers,Public school district,N,N
